time	V(n001)	V(n003)
2.214045915569633e-04	9.745916e-01	3.521181e-03
2.233577165569633e-04	9.946809e-01	3.820266e-03
2.253108415569633e-04	9.998093e-01	4.194061e-03
2.272639665569633e-04	9.898996e-01	4.636785e-03
2.292170915569633e-04	9.651009e-01	5.141616e-03
2.311702165569633e-04	9.257863e-01	5.700801e-03
2.331233415569633e-04	8.725469e-01	6.305770e-03
2.350764665569633e-04	8.061836e-01	6.947263e-03
2.370295915569633e-04	7.276946e-01	7.615470e-03
2.389827165569633e-04	6.382604e-01	8.300181e-03
2.409358415569633e-04	5.392261e-01	8.990938e-03
2.428889665569633e-04	4.320813e-01	9.677192e-03
2.448420915569633e-04	3.184377e-01	1.034846e-02
2.467952165569633e-04	2.000045e-01	1.099449e-02
2.487483415569633e-04	7.856297e-02	1.160540e-02
2.497249040569633e-04	1.728393e-02	1.189474e-02
2.516780290569633e-04	-1.052384e-01	1.243565e-02
2.536311540569633e-04	-2.261779e-01	1.291938e-02
2.555842790569633e-04	-3.437155e-01	1.333847e-02
2.575374040569633e-04	-4.560833e-01	1.368649e-02
2.594905290569633e-04	-5.615911e-01	1.395802e-02
2.614436540569633e-04	-6.586521e-01	1.414883e-02
2.633967790569633e-04	-7.458063e-01	1.425589e-02
2.653499040569633e-04	-8.217430e-01	1.427744e-02
2.673030290569633e-04	-8.853198e-01	1.421298e-02
2.692561540569633e-04	-9.355806e-01	1.406334e-02
2.712092790569633e-04	-9.717695e-01	1.383061e-02
2.731624040569633e-04	-9.933419e-01	1.351813e-02
2.751155290569633e-04	-9.999737e-01	1.313044e-02
2.770686540569633e-04	-9.915648e-01	1.267322e-02
2.790217790569633e-04	-9.682419e-01	1.215319e-02
2.809749040569633e-04	-9.303558e-01	1.157802e-02
2.829280290569633e-04	-8.784763e-01	1.095619e-02
2.848811540569633e-04	-8.133836e-01	1.029692e-02
2.868342790569633e-04	-7.360569e-01	9.609947e-03
2.878108415569633e-04	-6.931625e-01	9.259246e-03
2.887874040569633e-04	-6.476592e-01	8.905463e-03
2.897639665569633e-04	-5.997182e-01	8.549909e-03
2.907405290569633e-04	-5.495201e-01	8.193905e-03
2.917170915569633e-04	-4.972537e-01	7.838769e-03
2.926936540569633e-04	-4.431157e-01	7.485819e-03
2.936702165569633e-04	-3.873100e-01	7.136365e-03
2.946467790569633e-04	-3.300464e-01	6.791702e-03
2.956233415569633e-04	-2.715407e-01	6.453109e-03
2.965999040569633e-04	-2.120130e-01	6.121840e-03
2.975764665569633e-04	-1.516873e-01	5.799123e-03
2.985530290569633e-04	-9.079067e-02	5.486153e-03
2.995295915569633e-04	-2.955233e-02	5.184089e-03
3.005061540569633e-04	3.179724e-02	4.894048e-03
3.014827165569633e-04	9.302713e-02	4.617103e-03
3.024592790569633e-04	1.539069e-01	4.354277e-03
3.034358415569633e-04	2.142074e-01	4.106539e-03
3.044124040569633e-04	2.737016e-01	3.874803e-03
3.053889665569633e-04	3.321657e-01	3.659923e-03
3.063655290569633e-04	3.893797e-01	3.462687e-03
3.073420915569633e-04	4.451280e-01	3.283819e-03
3.083186540569633e-04	4.992010e-01	3.123972e-03
3.092952165569633e-04	5.513952e-01	2.983729e-03
3.102717790569633e-04	6.015140e-01	2.863600e-03
3.112483415569633e-04	6.493688e-01	2.764016e-03
3.122249040569633e-04	6.947796e-01	2.685333e-03
3.141780290569634e-04	7.775950e-01	2.591701e-03
3.161311540569634e-04	8.487148e-01	2.583958e-03
3.180842790569634e-04	9.070690e-01	2.662069e-03
3.200374040569634e-04	9.517801e-01	2.824706e-03
3.219905290569634e-04	9.821756e-01	3.069270e-03
3.239436540569634e-04	9.977982e-01	3.391931e-03
3.258967790569634e-04	9.984130e-01	3.787685e-03
3.278499040569634e-04	9.840107e-01	4.250426e-03
3.298030290569634e-04	9.548080e-01	4.773044e-03
3.317561540569634e-04	9.112441e-01	5.347526e-03
3.337092790569634e-04	8.539742e-01	5.965081e-03
3.356624040569634e-04	7.838598e-01	6.616268e-03
3.376155290569634e-04	7.019554e-01	7.291143e-03
3.395686540569634e-04	6.094929e-01	7.979404e-03
3.415217790569634e-04	5.078631e-01	8.670549e-03
3.434749040569634e-04	3.985945e-01	9.354033e-03
3.454280290569634e-04	2.833307e-01	1.001942e-02
3.473811540569634e-04	1.638054e-01	1.065656e-02
3.493342790569634e-04	4.181628e-02	1.125572e-02
3.512874040569634e-04	-8.080180e-02	1.180774e-02
3.532405290569634e-04	-2.022045e-01	1.230415e-02
3.551936540569634e-04	-3.205659e-01	1.273736e-02
3.571467790569634e-04	-4.341058e-01	1.310068e-02
3.590999040569634e-04	-5.411162e-01	1.338852e-02
3.610530290569634e-04	-6.399877e-01	1.359639e-02
3.630061540569634e-04	-7.292333e-01	1.372102e-02
3.649592790569634e-04	-8.075104e-01	1.376037e-02
3.669124040569634e-04	-8.736419e-01	1.371373e-02
3.688655290569634e-04	-9.266331e-01	1.358163e-02
3.708186540569634e-04	-9.656867e-01	1.336592e-02
3.727717790569634e-04	-9.902155e-01	1.306969e-02
3.747249040569634e-04	-9.998506e-01	1.269725e-02
3.766780290569634e-04	-9.944470e-01	1.225406e-02
3.786311540569634e-04	-9.740860e-01	1.174664e-02
3.805842790569634e-04	-9.390738e-01	1.118246e-02
3.825374040569634e-04	-8.899371e-01	1.056988e-02
3.844905290569634e-04	-8.274149e-01	9.917956e-03
3.864436540569634e-04	-7.524476e-01	9.236349e-03
3.874202165569634e-04	-7.106426e-01	8.887557e-03
3.883967790569634e-04	-6.661628e-01	8.535163e-03
3.893733415569634e-04	-6.191758e-01	8.180472e-03
3.903499040569634e-04	-5.698583e-01	7.824801e-03
3.913264665569634e-04	-5.183960e-01	7.469472e-03
3.923030290569634e-04	-4.649826e-01	7.115801e-03
3.932795915569634e-04	-4.098191e-01	6.765105e-03
3.942561540569634e-04	-3.531131e-01	6.418683e-03
3.952327165569634e-04	-2.950781e-01	6.077821e-03
3.962092790569634e-04	-2.359325e-01	5.743784e-03
3.971858415569634e-04	-1.758989e-01	5.417812e-03
3.981624040569634e-04	-1.152032e-01	5.101113e-03
3.991389665569634e-04	-5.407394e-02	4.794860e-03
4.001155290569634e-04	7.258841e-03	4.500189e-03
4.010920915569634e-04	6.856430e-02	4.218190e-03
4.020686540569634e-04	1.296117e-01	3.949908e-03
4.030452165569634e-04	1.901713e-01	3.696332e-03
4.040217790569634e-04	2.500151e-01	3.458399e-03
4.049983415569634e-04	3.089179e-01	3.236988e-03
4.059749040569634e-04	3.666580e-01	3.032913e-03
4.069514665569634e-04	4.230181e-01	2.846925e-03
4.079280290569634e-04	4.777860e-01	2.679704e-03
4.089045915569634e-04	5.307557e-01	2.531864e-03
4.098811540569634e-04	5.817277e-01	2.403941e-03
4.108577165569634e-04	6.305103e-01	2.296401e-03
4.118342790569634e-04	6.769197e-01	2.209628e-03
4.128108415569634e-04	7.207814e-01	2.143933e-03
4.147639665569634e-04	8.002113e-01	2.076610e-03
4.167170915569634e-04	8.676052e-01	2.095301e-03
4.186702165569634e-04	9.219496e-01	2.199582e-03
4.206233415569634e-04	9.624270e-01	2.387741e-03
4.225764665569634e-04	9.884285e-01	2.656804e-03
4.245295915569634e-04	9.995632e-01	3.002583e-03
4.264827165569635e-04	9.956636e-01	3.419733e-03
4.284358415569635e-04	9.767882e-01	3.901839e-03
4.303889665569635e-04	9.432210e-01	4.441505e-03
4.323420915569635e-04	8.954669e-01	5.030474e-03
4.342952165569635e-04	8.342442e-01	5.659744e-03
4.362483415569635e-04	7.604736e-01	6.319709e-03
4.382014665569635e-04	6.752648e-01	7.000301e-03
4.401545915569635e-04	5.798994e-01	7.691142e-03
4.421077165569635e-04	4.758118e-01	8.381699e-03
4.440608415569635e-04	3.645675e-01	9.061445e-03
4.460139665569635e-04	2.478398e-01	9.720016e-03
4.479670915569635e-04	1.273844e-01	1.034736e-02
4.499202165569635e-04	5.012921e-03	1.093391e-02
4.518733415569635e-04	-1.174339e-01	1.147070e-02
4.538264665569635e-04	-2.381144e-01	1.194951e-02
4.557795915569635e-04	-3.552135e-01	1.236301e-02
4.577327165569635e-04	-4.669698e-01	1.270483e-02
4.596858415569635e-04	-5.717025e-01	1.296969e-02
4.616389665569635e-04	-6.678362e-01	1.315348e-02
4.635920915569635e-04	-7.539250e-01	1.325327e-02
4.655452165569635e-04	-8.286741e-01	1.326745e-02
4.674983415569635e-04	-8.909592e-01	1.319564e-02
4.694514665569635e-04	-9.398434e-01	1.303881e-02
